theta_rad,theta_deg,delta_theta_rad,delta_theta_deg,A_observable,B_complement,imbalance_abs_A_minus_B,G_gap,gap_loss,coherence_ratio
0.4288273972150068,24.57,-0.3565707661824415,-20.43,0.8271064844679304,0.17289351553206944,0.654212968935861,0.14300134781903148,0.10699865218096852,0.5720053912761259
0.42961279537840424,24.615000000000002,-0.35578536801904403,-20.384999999999998,0.8265120763772305,0.17348792362276963,0.6530241527544608,0.1433898639798297,0.1066101360201703,0.5735594559193188
0.4303981935418017,24.660000000000004,-0.3549999698556466,-20.339999999999996,0.8259168626504395,0.17408313734956063,0.6518337253008789,0.14377819864009467,0.10622180135990533,0.5751127945603787
0.43118359170519915,24.705000000000002,-0.3542145716922491,-20.294999999999998,0.8253208447561882,0.1746791552438118,0.6506416895123763,0.1441663479671201,0.1058336520328799,0.5766653918684804
0.43196898986859655,24.75,-0.3534291735288517,-20.25,0.8247240241650917,0.17527597583490817,0.6494480483301835,0.14455430813002884,0.10544569186997116,0.5782172325201154
0.432754388031994,24.795,-0.35264377536545427,-20.205,0.8241264023497457,0.17587359765025432,0.6482528046994913,0.14494207529981076,0.10505792470018924,0.579768301199243
0.43353978619539146,24.84,-0.3518583772020568,-20.16,0.8235279807847221,0.17647201921527783,0.6470559615694442,0.14532964564936043,0.10467035435063957,0.5813185825974417
0.4343251843587889,24.885,-0.35107297903865936,-20.115,0.8229287609465671,0.17707123905343297,0.6458575218931342,0.14571701535351497,0.10428298464648503,0.5828680614140599
0.4351105825221864,24.93,-0.3502875808752619,-20.069999999999997,0.8223287443137958,0.17767125568620434,0.6446574886275914,0.14610418058909178,0.10389581941090822,0.5844167223563671
0.43589598068558383,24.975,-0.34950218271186445,-20.025,0.8217279323668896,0.17827206763311057,0.643455864733779,0.14649113753492624,0.10350886246507376,0.5859645501397049
0.4366813788489813,25.020000000000003,-0.348716784548467,-19.979999999999997,0.8211263265882921,0.17887367341170785,0.6422526531765842,0.14687788237190952,0.10312211762809048,0.5875115294876381
0.43746677701237874,25.065,-0.34793138638506954,-19.935,0.8205239284624063,0.17947607153759373,0.6410478569248126,0.14726441128302628,0.10273558871697372,0.5890576451321051
0.4382521751757762,25.110000000000003,-0.3471459882216721,-19.889999999999997,0.8199207394755893,0.1800792605244108,0.6398414789511785,0.1476507204533922,0.1023492795466078,0.5906028818135688
0.4390375733391736,25.155,-0.3463605900582747,-19.845,0.8193167611161499,0.18068323888385007,0.6386335222322999,0.14803680607029165,0.10196319392970835,0.5921472242811666
0.43982297150257105,25.2,-0.34557519189487723,-19.8,0.818711994874345,0.18128800512565516,0.6374239897486899,0.1484226643232156,0.1015773356767844,0.5936906572928624
0.4406083696659685,25.245,-0.3447897937314798,-19.755,0.8181064422423748,0.18189355775762533,0.6362128844847494,0.14880829140389878,0.10119170859610122,0.5952331656155951
0.44139376782936596,25.290000000000003,-0.3440043955680823,-19.709999999999997,0.8175001047143804,0.1824998952856197,0.6350002094287607,0.14919368350635756,0.10080631649364244,0.5967747340254302
0.4421791659927634,25.335,-0.34321899740468487,-19.665,0.8168929837864393,0.18310701621356068,0.6337859675728785,0.1495788368269275,0.10042116317307251,0.59831534730771
0.44296456415616087,25.380000000000003,-0.3424335992412874,-19.619999999999997,0.8162850809565623,0.1837149190434378,0.6325701619131244,0.14996374756430092,0.10003625243569908,0.5998549902572037
0.4437499623195583,25.425,-0.34164820107788996,-19.574999999999996,0.8156763977246888,0.1843236022753112,0.6313527954493776,0.15034841191956408,0.09965158808043592,0.6013936476782563
0.4445353604829558,25.470000000000002,-0.3408628029144925,-19.529999999999998,0.8150669355926845,0.1849330644073155,0.630133871185369,0.1507328260962352,0.0992671739037648,0.6029313043849408
0.4453207586463532,25.515,-0.3400774047510951,-19.485,0.8144566960643366,0.18554330393566343,0.6289133921286731,0.15111698630030146,0.09888301369969854,0.6044679452012058
0.44610615680975063,25.56,-0.33929200658769765,-19.439999999999998,0.8138456806453502,0.18615431935464974,0.6276913612907005,0.1515008887402568,0.0984991112597432,0.6060035549610272
0.4468915549731481,25.605,-0.3385066084243002,-19.395,0.8132338908433454,0.1867661091566546,0.6264677816866908,0.15188452962713916,0.09811547037286084,0.6075381185085567
0.44767695313654554,25.650000000000002,-0.33772121026090274,-19.349999999999998,0.8126213281678526,0.18737867183214743,0.6252426563357052,0.15226790517456784,0.09773209482543216,0.6090716206982714
0.448462351299943,25.695,-0.3369358120975053,-19.305,0.8120079941303093,0.18799200586969073,0.6240159882606187,0.15265101159878092,0.09734898840121908,0.6106040463951237
0.44924774946334045,25.740000000000002,-0.33615041393410783,-19.259999999999998,0.8113938902440562,0.18860610975594377,0.6227877804881123,0.15303384511867266,0.09696615488132734,0.6121353804746906
0.4500331476267379,25.785000000000004,-0.3353650157707104,-19.214999999999996,0.8107790180243338,0.1892209819756662,0.6215580360486677,0.1534164019558308,0.09658359804416919,0.6136656078233232
0.45081854579013536,25.830000000000002,-0.3345796176073129,-19.169999999999998,0.810163378988278,0.18983662101172202,0.6203267579765559,0.15379867833457384,0.09620132166542616,0.6151947133382953
0.45160394395353276,25.875,-0.3337942194439155,-19.125,0.8095469746549171,0.19045302534508302,0.6190939493098341,0.1541806704819882,0.09581932951801181,0.6167226819279528
0.4523893421169302,25.92,-0.33300882128051806,-19.08,0.8089298065451672,0.1910701934548328,0.6178596130903344,0.15456237462796557,0.09543762537203443,0.6182494985118623
0.45317474028032767,25.965,-0.3322234231171206,-19.035,0.8083118761818294,0.1916881238181705,0.616623752363659,0.15494378700524022,0.09505621299475978,0.6197751480209609
0.4539601384437251,26.01,-0.33143802495372315,-18.99,0.8076931850895859,0.19230681491041426,0.6153863701791716,0.15532490384942596,0.09467509615057404,0.6212996153977038
0.4547455366071226,26.055,-0.3306526267903257,-18.944999999999997,0.8070737347949947,0.19292626520500536,0.6141474695899893,0.1557057213990533,0.09429427860094669,0.6228228855962132
0.45553093477052004,26.1,-0.32986722862692824,-18.9,0.8064535268264883,0.19354647317351176,0.6129070536529766,0.15608623589560686,0.09391376410439314,0.6243449435824274
0.4563163329339175,26.145000000000003,-0.3290818304635308,-18.854999999999997,0.8058325627143681,0.19416743728563196,0.6116651254287362,0.15646644358356215,0.09353355641643785,0.6258657743342486
0.45710173109731495,26.19,-0.32829643230013333,-18.81,0.8052108439908012,0.19478915600919877,0.6104216879816025,0.1568463407104228,0.0931536592895772,0.6273853628416912
0.4578871292607124,26.235000000000003,-0.3275110341367359,-18.764999999999997,0.804588372189817,0.19541162781018295,0.6091767443796341,0.1572259235267575,0.09277407647324251,0.62890369410703
0.4586725274241098,26.28,-0.3267256359733385,-18.72,0.8039651488473027,0.19603485115269728,0.6079302976946055,0.1576051882862371,0.0923948117137629,0.6304207531449484
0.45945792558750725,26.325,-0.325940237809941,-18.675,0.8033411755009999,0.19665882449900018,0.6066823510019997,0.15798413124567165,0.09201586875432835,0.6319365249826866
0.4602433237509047,26.37,-0.32515483964654357,-18.63,0.8027164536905007,0.1972835463094993,0.6054329073810014,0.15836274866504693,0.09163725133495307,0.6334509946601877
0.46102872191430216,26.415000000000003,-0.3243694414831461,-18.584999999999997,0.8020909849572443,0.19790901504275576,0.6041819699144886,0.15874103680756205,0.09125896319243795,0.6349641472302482
0.4618141200776996,26.46,-0.32358404331974866,-18.54,0.8014647708445124,0.19853522915548763,0.6029295416890248,0.15911899193966564,0.09088100806033436,0.6364759677586626
0.4625995182410971,26.505000000000003,-0.3227986451563512,-18.494999999999997,0.8008378128974261,0.19916218710257386,0.6016756257948522,0.1594966103310932,0.09050338966890681,0.6379864413243728
0.46338491640449453,26.55,-0.32201324699295375,-18.449999999999996,0.8002101126629421,0.19978988733705802,0.600420225325884,0.1598738882549037,0.0901261117450963,0.6394955530196148
0.464170314567892,26.595000000000002,-0.3212278488295563,-18.404999999999998,0.799581671689848,0.2004183283101521,0.5991633433796959,0.1602508219875162,0.0897491780124838,0.6410032879500648
0.4649557127312894,26.64,-0.3204424506661589,-18.36,0.7989524915287595,0.20104750847124053,0.5979049830575189,0.16062740780874699,0.08937259219125301,0.6425096312349879
0.46574111089468684,26.685,-0.31965705250276144,-18.314999999999998,0.7983225737321161,0.2016774262678839,0.5966451474642323,0.16100364200184616,0.08899635799815384,0.6440145680073847
0.4665265090580843,26.73,-0.318871654339364,-18.27,0.7976919198541775,0.20230808014582255,0.595383839708355,0.16137952085353402,0.08862047914646598,0.6455180834141361
0.46731190722148175,26.775000000000002,-0.31808625617596653,-18.224999999999998,0.7970605314510192,0.20293946854898076,0.5941210629020384,0.161755040654038,0.08824495934596199,0.647020162616152
0.4680973053848792,26.82,-0.3173008580125691,-18.18,0.7964284100805296,0.2035715899194704,0.5928568201610591,0.16213019769712939,0.08786980230287061,0.6485207907885175
0.46888270354827666,26.865000000000002,-0.3165154598491716,-18.134999999999998,0.795795557302405,0.20420444269759483,0.5915911146048102,0.16250498828015952,0.08749501171984048,0.6500199531206381
0.4696681017116741,26.910000000000004,-0.31573006168577417,-18.089999999999996,0.7951619746781473,0.20483802532185272,0.5903239493562946,0.16287940870409676,0.08712059129590324,0.651517634816387
0.47045349987507157,26.955000000000002,-0.3149446635223767,-18.044999999999998,0.794527663771058,0.205472336228942,0.589055327542116,0.1632534552735626,0.08674654472643739,0.6530138210942504
0.471238898038469,27.000000000000004,-0.31415926535897926,-17.999999999999996,0.7938926261462367,0.20610737385376346,0.5877852522924732,0.16362712429686846,0.08637287570313154,0.6545084971874738
0.4720242962018664,27.045,-0.31337386719558186,-17.955,0.7932568633705751,0.2067431366294249,0.5865137267411502,0.16400041208605184,0.08599958791394816,0.6560016483442074
0.4728096943652639,27.09,-0.3125884690321844,-17.91,0.7926203770127551,0.20737962298724494,0.5852407540255102,0.1643733149569131,0.0856266850430869,0.6574932598276524
0.47359509252866133,27.135,-0.31180307086878695,-17.865,0.7919831686432433,0.20801683135675675,0.5839663372864865,0.16474582922905137,0.08525417077094863,0.6589833169162055
0.4743804906920588,27.18,-0.3110176727053895,-17.819999999999997,0.7913452398342882,0.20865476016571194,0.5826904796685762,0.1651179512259012,0.0848820487740988,0.6604718049036048
0.47516588885545624,27.225,-0.31023227454199204,-17.775,0.7907065921599153,0.2092934078400847,0.5814131843198307,0.16548967727476868,0.08451032272523132,0.6619587090990747
0.4759512870188537,27.270000000000003,-0.3094468763785946,-17.729999999999997,0.7900672271959246,0.20993277280407532,0.5801344543918493,0.1658610037068678,0.0841389962931322,0.6634440148274712
0.47673668518225115,27.315,-0.3086614782151971,-17.685,0.7894271465198857,0.2105728534801143,0.5788542930397713,0.1662319268573566,0.0837680731426434,0.6649277074294264
0.4775220833456486,27.360000000000003,-0.30787608005179967,-17.639999999999997,0.7887863517111338,0.2112136482888662,0.5775727034222675,0.16660244306537333,0.08339755693462667,0.6664097722614933
0.478307481509046,27.405,-0.3070906818884023,-17.595,0.7881448443507665,0.21185515564923352,0.576289688701533,0.16697254867407255,0.08302745132592745,0.6678901946962902
0.47909287967244346,27.45,-0.3063052837250048,-17.55,0.7875026260216393,0.21249737397836074,0.5750052520432786,0.16734224003066145,0.08265775996933855,0.6693689601226458
0.4798782778358409,27.495,-0.30551988556160736,-17.505,0.7868596983083622,0.2131403016916378,0.5737193966167244,0.16771151348643543,0.08228848651356457,0.6708460539457417
0.48066367599923837,27.540000000000003,-0.3047344873982099,-17.459999999999997,0.7862160627972955,0.21378393720270458,0.5724321255945909,0.16808036539681467,0.08191963460318533,0.6723214615872587
0.4814490741626358,27.585,-0.30394908923481245,-17.415,0.7855717210765456,0.2144282789234544,0.5711434421530912,0.16844879212137964,0.08155120787862036,0.6737951684855186
0.4822344723260333,27.630000000000003,-0.303163691071415,-17.369999999999997,0.7849266747359619,0.21507332526403816,0.5698533494719238,0.16881679002390743,0.08118320997609257,0.6752671600956297
0.48301987048943074,27.675,-0.30237829290801754,-17.324999999999996,0.7842809253671319,0.21571907463286805,0.5685618507342638,0.16918435547240715,0.08081564452759285,0.6767374218896286
0.4838052686528282,27.720000000000002,-0.3015928947446201,-17.279999999999998,0.7836344745633783,0.21636552543662177,0.5672689491267565,0.16955148483915636,0.08044851516084364,0.6782059393566254
0.4845906668162256,27.765,-0.3008074965812227,-17.235,0.7829873239197538,0.21701267608024616,0.5659746478395076,0.1699181745007363,0.08008182549926371,0.6796726980029452
0.48537606497962305,27.81,-0.30002209841782523,-17.189999999999998,0.7823394750330386,0.21766052496696145,0.5646789500660772,0.17028442083806822,0.07971557916193178,0.6811376833522729
0.4861614631430205,27.855,-0.2992367002544278,-17.145,0.7816909295017352,0.21830907049826487,0.5633818590034704,0.17065022023644852,0.07934977976355148,0.6826008809457941
0.48694686130641796,27.900000000000002,-0.2984513020910303,-17.099999999999998,0.7810416889260654,0.2189583110739347,0.5620833778521307,0.17101556908558477,0.07898443091441523,0.6840622763423391
0.4877322594698154,27.945,-0.29766590392763287,-17.055,0.7803917549079655,0.21960824509203447,0.5607835098159311,0.1713804637796314,0.0786195362203686,0.6855218551185256
0.48851765763321287,27.990000000000002,-0.2968805057642354,-17.009999999999998,0.7797411290510836,0.22025887094891652,0.5594822581021671,0.1717449007172251,0.07825509928277491,0.6869796028689004
0.4893030557966103,28.035000000000004,-0.29609510760083796,-16.964999999999996,0.7790898129607737,0.2209101870392263,0.5581796259215475,0.17210887630152036,0.07789112369847964,0.6884355052060814
0.4900884539600078,28.080000000000002,-0.2953097094374405,-16.919999999999998,0.778437808244094,0.221562191755906,0.5568756164881881,0.17247238694022515,0.07752761305977485,0.6898895477609006
0.49087385212340523,28.125000000000004,-0.29452431127404305,-16.874999999999996,0.7777851165098012,0.22221488349019894,0.5555702330196023,0.17283542904563629,0.07716457095436371,0.6913417161825451
0.49165925028680263,28.17,-0.29373891311064565,-16.83,0.777131739368347,0.22286826063165296,0.554263478736694,0.17319799903467456,0.07680200096532544,0.6927919961386982
0.4924446484502001,28.215,-0.2929535149472482,-16.785,0.7764776784318749,0.22352232156812504,0.5529553568637499,0.17356009332892072,0.07643990667107928,0.6942403733156829
0.49323004661359754,28.26,-0.29216811678385074,-16.74,0.7758229353142151,0.22417706468578485,0.5516458706284302,0.17392170835465026,0.07607829164534974,0.695686833418601
0.494015444776995,28.305,-0.2913827186204533,-16.694999999999997,0.7751675116308812,0.22483248836911884,0.5503350232617623,0.17428284054286888,0.07571715945713112,0.6971313621714755
0.49480084294039245,28.35,-0.29059732045705583,-16.65,0.7745114089990659,0.22548859100093413,0.5490228179981318,0.1746434863293476,0.07535651367065241,0.6985739453173904
0.4955862411037899,28.395000000000003,-0.2898119222936584,-16.604999999999997,0.7738546290376371,0.22614537096236276,0.5477092580752744,0.17500364215465808,0.07499635784534192,0.7000145686186323
0.49637163926718736,28.44,-0.2890265241302609,-16.56,0.7731971733671344,0.22680282663286547,0.546394346734269,0.1753633044642078,0.07463669553579219,0.7014532178568312
0.4971570374305848,28.485000000000003,-0.28824112596686347,-16.514999999999997,0.7725390436097642,0.22746095639023572,0.5450780872195284,0.175722469708275,0.07427753029172501,0.7028898788331
0.4979424355939822,28.53,-0.28745572780346607,-16.47,0.7718802413893963,0.22811975861060374,0.5437604827787925,0.17608113434204362,0.07391886565795638,0.7043245373681745
0.49872783375737967,28.575,-0.2866703296400686,-16.425,0.7712207683315594,0.2287792316684406,0.5424415366631188,0.17643929482563858,0.07356070517436142,0.7057571793025543
0.4995132319207771,28.62,-0.28588493147667116,-16.38,0.770560626063438,0.22943937393656205,0.541121252126876,0.1767969476241605,0.07320305237583949,0.707187790496642
0.5002986300841746,28.665000000000003,-0.28509953331327365,-16.334999999999994,0.7698998162138673,0.23010018378613278,0.5397996324277345,0.17715408920772072,0.07284591079227928,0.7086163568308829
0.501084028247572,28.71,-0.28431413514987625,-16.29,0.7692383404133302,0.23076165958666991,0.5384766808266602,0.1775107160514758,0.07248928394852419,0.7100428642059032
0.5018694264109694,28.755,-0.28352873698647885,-16.245,0.7685762002939522,0.23142379970604784,0.5371524005879044,0.17786682463566292,0.07213317536433708,0.7114672985426517
0.5026548245743669,28.8,-0.28274333882308134,-16.199999999999996,0.7679133974894983,0.23208660251050173,0.5358267949789965,0.1782224114456341,0.07177758855436589,0.7128896457825364
0.5034402227377643,28.845,-0.28195794065968394,-16.155,0.7672499336353686,0.23275006636463128,0.5344998672707374,0.178577472971891,0.071422527028109,0.714309891887564
0.5042256209011619,28.890000000000004,-0.2811725424962864,-16.109999999999996,0.7665858103685943,0.23341418963140576,0.5331716207371886,0.1789320057101199,0.07106799428988009,0.7157280228404796
0.5050110190645593,28.935,-0.280387144332889,-16.064999999999998,0.7659210293278333,0.2340789706721666,0.5318420586556667,0.17928600616122556,0.07071399383877444,0.7171440246449022
0.5057964172279568,28.980000000000004,-0.2796017461694915,-16.019999999999996,0.765255592153367,0.234744407846633,0.530511184306734,0.17963947083136664,0.07036052916863336,0.7185578833254666
0.5065818153913542,29.025000000000002,-0.2788163480060941,-15.974999999999998,0.7645895004870953,0.2354104995129047,0.5291790009741906,0.17999239623198937,0.07000760376801063,0.7199695849279575
0.5073672135547517,29.070000000000004,-0.2780309498426966,-15.929999999999994,0.7639227559725331,0.23607724402746688,0.5278455119450662,0.18034477887986272,0.06965522112013728,0.7213791155194509
0.5081526117181491,29.115000000000002,-0.2772455516792992,-15.884999999999998,0.7632553602548064,0.23674463974519352,0.5265107205096129,0.18069661529711206,0.06930338470288794,0.7227864611884482
0.5089380098815465,29.16,-0.2764601535159018,-15.84,0.7625873149806478,0.23741268501935212,0.5251746299612957,0.181047902011254,0.06895209798874599,0.724191608045016
0.509723408044944,29.205000000000002,-0.2756747553525043,-15.794999999999996,0.7619186217983925,0.23808137820160752,0.5238372435967851,0.18139863555523067,0.06860136444476933,0.7255945422209227
0.5105088062083414,29.25,-0.2748893571891069,-15.75,0.7612492823579745,0.23875071764202552,0.522498564715949,0.18174881246744332,0.06825118753255668,0.7269952498697733
0.5112942043717389,29.295,-0.2741039590257094,-15.704999999999997,0.7605792983109222,0.23942070168907784,0.5211585966218444,0.18209842929178743,0.06790157070821257,0.7283937171671497
0.5120796025351363,29.34,-0.273318560862312,-15.659999999999998,0.7599086713103548,0.24009132868964522,0.5198173426207096,0.18244748257768598,0.06755251742231402,0.7297899303107439
0.5128650006985338,29.385000000000005,-0.2725331626989145,-15.614999999999995,0.7592374030109776,0.24076259698902241,0.5184748060219553,0.182795968880124,0.067204031119876,0.731183875520496
0.5136503988619312,29.43,-0.2717477645355171,-15.569999999999999,0.7585654950690786,0.2414345049309214,0.5171309901381571,0.18314388475968227,0.06685611524031773,0.7325755390387291
0.5144357970253286,29.474999999999998,-0.2709623663721197,-15.525,0.7578929491425238,0.24210705085747625,0.5157858982850476,0.18349122678257168,0.06650877321742832,0.7339649071302867
0.5152211951887261,29.520000000000003,-0.27017696820872217,-15.479999999999997,0.7572197668907533,0.24278023310924676,0.5144395337815065,0.18383799152066657,0.06616200847933343,0.7353519660826663
0.5160065933521235,29.564999999999998,-0.26939157004532477,-15.435,0.7565459499747774,0.24345405002522258,0.5130918999495548,0.18418417555153901,0.06581582444846099,0.7367367022061561
0.516791991515521,29.610000000000003,-0.26860617188192726,-15.389999999999997,0.7558715000571724,0.2441284999428276,0.5117430001143448,0.18452977545849242,0.06547022454150758,0.7381191018339697
0.5175773896789184,29.655,-0.26782077371852986,-15.344999999999999,0.7551964188020766,0.2448035811979234,0.5103928376041531,0.1848747878305951,0.0651252121694049,0.7394991513223804
0.5183627878423159,29.700000000000003,-0.26703537555513235,-15.299999999999995,0.7545207078751855,0.24547929212481442,0.5090414157503711,0.18521920926271443,0.06478079073728557,0.7408768370508577
0.5191481860057133,29.745,-0.26624997739173495,-15.254999999999999,0.7538443689437493,0.2461556310562508,0.5076887378874985,0.18556303635554974,0.06443696364445026,0.742252145422199
0.5199335841691108,29.790000000000003,-0.26546457922833744,-15.209999999999996,0.7531674036765663,0.2468325963234338,0.5063348073531325,0.1859062657156666,0.0640937342843334,0.7436250628626664
0.5207189823325082,29.835,-0.26467918106494004,-15.164999999999997,0.7524898137439814,0.24751018625601862,0.5049796274879628,0.1862488939555296,0.0637511060444704,0.7449955758221184
0.5215043804959056,29.88,-0.26389378290154264,-15.120000000000001,0.7518116008178803,0.24818839918211952,0.5036232016357608,0.1865909176935364,0.06340908230646361,0.7463636707741456
0.5222897786593031,29.925,-0.26310838473814513,-15.074999999999998,0.7511327665716862,0.24886723342831377,0.5022655331433724,0.18693233355405092,0.06306766644594908,0.7477293342162037
0.5230751768227005,29.97,-0.26232298657474773,-15.03,0.750453312680355,0.24954668731964502,0.50090662536071,0.18727313816743635,0.06272686183256365,0.7490925526697454
0.5238605749860981,30.015000000000004,-0.2615375884113502,-14.984999999999996,0.7497732408203714,0.2502267591796286,0.49954648164074283,0.18761332817008877,0.06238667182991123,0.7504533126803551
0.5246459731494955,30.06,-0.2607521902479528,-14.94,0.7490925526697455,0.25090744733025455,0.49818510533949095,0.1879529002044701,0.062047099795529886,0.7518116008178805
0.525431371312893,30.105000000000004,-0.2599667920845553,-14.894999999999996,0.7484112499080073,0.25158875009199283,0.4968224998160145,0.18829185091914166,0.06170814908085834,0.7531674036765666
0.5262167694762904,30.150000000000002,-0.2591813939211579,-14.849999999999998,0.7477293342162038,0.25227066578379626,0.49545866843240755,0.18863017696879644,0.06136982303120356,0.7545207078751858
0.5270021676396879,30.195000000000004,-0.2583959957577604,-14.804999999999994,0.7470468072768942,0.25295319272310596,0.49409361455378825,0.1889678750142932,0.06103212498570679,0.7558715000571729
0.5277875658030853,30.240000000000002,-0.257610597594363,-14.759999999999998,0.7463636707741457,0.25363632922585416,0.4927273415482915,0.18930494172268825,0.06069505827731175,0.757219766890753
0.5285729639664827,30.285,-0.2568251994309656,-14.715,0.7456799263935301,0.25432007360646997,0.4913598527870601,0.18964137376726967,0.060358626232730334,0.7585654950690787
0.5293583621298802,30.330000000000002,-0.2560398012675681,-14.669999999999996,0.7449955758221183,0.25500442417788177,0.4899911516442365,0.18997716782758872,0.06002283217241128,0.7599086713103549
0.5301437602932776,30.375,-0.2552544031041707,-14.625,0.7443106207484775,0.25568937925152246,0.48862124149695507,0.19031232058949357,0.05968767941050643,0.7612492823579743
0.5309291584566751,30.42,-0.2544690049407732,-14.579999999999997,0.7436250628626662,0.25637493713733384,0.48725012572533233,0.19064682874516195,0.05935317125483805,0.7625873149806478
0.5317145566200725,30.465,-0.2536836067773758,-14.534999999999998,0.7429389038562303,0.25706109614376976,0.48587780771246053,0.19098068899313334,0.059019311006866665,0.7639227559725333
0.53249995478347,30.510000000000005,-0.25289820861397827,-14.489999999999995,0.742252145422199,0.25774785457780114,0.48450429084439783,0.19131389803834184,0.05868610196165816,0.7652555921533674
0.5332853529468674,30.555,-0.25211281045058087,-14.444999999999999,0.7415647892550804,0.25843521074491954,0.48312957851016086,0.19164645259214855,0.05835354740785145,0.7665858103685942
0.5340707511102648,30.599999999999998,-0.25132741228718347,-14.4,0.7408768370508576,0.2591231629491424,0.4817536741017152,0.1919783493723746,0.058021650627625404,0.7679133974894984
0.5348561492736623,30.645000000000003,-0.25054201412378596,-14.354999999999997,0.7401882905069843,0.2598117094930157,0.48037658101396863,0.19230958510333251,0.057690414896667486,0.7692383404133301
0.5356415474370597,30.689999999999998,-0.24975661596038856,-14.31,0.7394991513223806,0.2605008486776194,0.47899830264476123,0.19264015651585945,0.057359843484140555,0.7705606260634378
0.5364269456004572,30.735000000000003,-0.24897121779699105,-14.264999999999997,0.7388094211974287,0.2611905788025713,0.47761884239485736,0.19297006034734906,0.057029939652650935,0.7718802413893963
0.5372123437638546,30.78,-0.24818581963359365,-14.219999999999999,0.7381191018339697,0.26188089816603044,0.47623820366793923,0.19329929334178367,0.05670070665821633,0.7731971733671347
0.5379977419272521,30.825000000000003,-0.24740042147019614,-14.174999999999995,0.7374281949352972,0.2625718050647028,0.4748563898705944,0.1936278522497665,0.0563721477502335,0.774511408999066
0.5387831400906495,30.87,-0.24661502330679874,-14.129999999999999,0.7367367022061562,0.2632632977938439,0.4734734044123123,0.19395573382855377,0.05604426617144623,0.7758229353142151
0.539568538254047,30.915000000000003,-0.24582962514340123,-14.084999999999996,0.7360446253527354,0.26395537464726465,0.47208925070547075,0.19428293484208684,0.055717065157913165,0.7771317393683473
0.5403539364174444,30.96,-0.24504422698000383,-14.039999999999997,0.7353519660826662,0.26464803391733366,0.4707039321653325,0.19460945206102342,0.055390547938976575,0.7784378082440937
0.5411393345808418,31.005,-0.24425882881660643,-13.995000000000001,0.7346587261050166,0.2653412738949835,0.46931745221003307,0.19493528226277088,0.055064717737229124,0.7797411290510835
0.5419247327442394,31.05,-0.24347343065320892,-13.949999999999998,0.7339649071302867,0.2660350928697134,0.46792981426057334,0.19526042223151638,0.05473957776848362,0.7810416889260655
0.5427101309076368,31.095,-0.24268803248981152,-13.905,0.7332705108704063,0.26672948912959366,0.46654102174081263,0.19558486875825962,0.05441513124174038,0.7823394750330385
0.5434955290710343,31.140000000000004,-0.241902634326414,-13.859999999999996,0.7325755390387292,0.26742446096127087,0.4651510780774583,0.1959086186408446,0.054091381359155394,0.7836344745633784
0.5442809272344317,31.185,-0.2411172361630166,-13.815,0.7318799933500291,0.26812000664997093,0.46375998670005814,0.19623166868399047,0.05376833131600953,0.7849266747359619
0.5450663253978292,31.230000000000004,-0.2403318379996191,-13.769999999999996,0.7311838755204959,0.26881612447950415,0.46236775104099176,0.1965540156993239,0.0534459843006761,0.7862160627972956
0.5458517235612266,31.275000000000002,-0.2395464398362217,-13.724999999999998,0.7304871872677312,0.26951281273226885,0.46097437453546236,0.19687565650540984,0.053124343494590165,0.7875026260216393
0.5466371217246241,31.320000000000004,-0.2387610416728242,-13.679999999999994,0.7297899303107439,0.27021006968925615,0.45957986062148776,0.1971965879277835,0.052803412072216505,0.788786351711134
0.5474225198880215,31.365000000000002,-0.2379756435094268,-13.634999999999998,0.7290921063699465,0.2709078936300536,0.4581842127398929,0.19751680679898118,0.052483193201018824,0.7900672271959247
0.5482079180514189,31.41,-0.2371902453460294,-13.59,0.7283937171671497,0.2716062828328502,0.4567874343342995,0.19783630995857196,0.05216369004142804,0.7913452398342878
0.5489933162148164,31.455000000000002,-0.23640484718263188,-13.544999999999996,0.7276947644255598,0.2723052355744401,0.4553895288511197,0.19815509425318875,0.05184490574681125,0.792620377012755
0.5497787143782138,31.5,-0.23561944901923448,-13.5,0.7269952498697734,0.2730047501302265,0.45399049973954686,0.19847315653655906,0.05152684346344094,0.7938926261462362
0.5505641125416113,31.545,-0.23483405085583697,-13.454999999999997,0.7262951752257727,0.27370482477422725,0.45259035045154544,0.1987904936695368,0.0512095063304632,0.7951619746781472
0.5513495107050087,31.59,-0.23404865269243957,-13.409999999999998,0.7255945422209226,0.27440545777907743,0.45118908444184513,0.1991071025201324,0.05089289747986761,0.7964284100805296
0.5521349088684062,31.635000000000005,-0.23326325452904206,-13.364999999999995,0.724893352583965,0.275106647416035,0.44978670516793,0.19942297996354444,0.05057702003645556,0.7976919198541778
0.5529203070318036,31.68,-0.23247785636564466,-13.319999999999999,0.7241916080450161,0.27580839195498386,0.4483832160900323,0.19973812288218984,0.05026187711781016,0.7989524915287594
0.5537057051952011,31.725000000000005,-0.23169245820224715,-13.274999999999995,0.7234893103355605,0.2765106896644395,0.44697862067112104,0.20005252816573552,0.049947471834264484,0.8002101126629421
0.5544911033585985,31.770000000000003,-0.23090706003884975,-13.229999999999997,0.7227864611884481,0.2772135388115518,0.44557292237689633,0.20036619271112804,0.049633807288871956,0.8014647708445122
0.5552765015219959,31.814999999999998,-0.23012166187545235,-13.185,0.7220830623378894,0.2779169376621106,0.4441661246757788,0.20067911342262515,0.04932088657737485,0.8027164536905006
