theta_deg,phi_deg,S_normal,S_tangent,trace_sum,trace_diff
61.050000000000004,28.949999999999996,0.7656992897590414,0.23430071024095844,0.9999999999999999,0.531398579518083
61.1,28.9,0.766438138035365,0.23356186196463494,0.9999999999999999,0.5328762760707301
61.150000000000006,28.849999999999994,0.7671761746949133,0.2328238253050867,1.0,0.5343523493898266
61.2,28.799999999999997,0.7679133974894984,0.23208660251050162,1.0,0.5358267949789968
61.25,28.75,0.768649804173412,0.23135019582658806,1.0,0.537299608346824
61.300000000000004,28.699999999999996,0.7693853925034315,0.2306146074965684,0.9999999999999999,0.5387707850068632
61.35,28.65,0.7701201602388276,0.2298798397611725,1.0,0.5402403204776551
61.400000000000006,28.599999999999994,0.7708541051413701,0.22914589485862996,1.0,0.5417082102827402
61.45,28.549999999999997,0.7715872249753354,0.22841277502466462,1.0,0.5431744499506708
61.5,28.5,0.7723195175075136,0.22768048249248646,1.0,0.5446390350150272
61.550000000000004,28.449999999999996,0.7730509805072145,0.22694901949278545,1.0,0.5461019610144291
61.6,28.4,0.7737816117462751,0.2262183882537249,1.0,0.5475632234925503
61.650000000000006,28.349999999999994,0.7745114089990659,0.22548859100093407,1.0,0.5490228179981318
61.7,28.299999999999997,0.7752403700424978,0.22475962995750218,1.0,0.5504807400849956
61.75,28.25,0.7759684926560291,0.22403150734397093,1.0,0.5519369853120581
61.800000000000004,28.199999999999996,0.7766957746216722,0.22330422537832784,1.0,0.5533915492433443
61.85,28.15,0.7774222137239998,0.22257778627600028,1.0,0.5548444274479996
61.900000000000006,28.099999999999994,0.7781478077501525,0.22185219224984754,1.0,0.5562956155003049
61.95,28.049999999999997,0.778872554489845,0.2211274455101549,1.0,0.5577451089796901
62.0,28.0,0.7795964517353734,0.22040354826462663,1.0,0.5591929034707468
62.050000000000004,27.949999999999996,0.7803194972816211,0.21968050271837905,1.0000000000000002,0.5606389945632421
62.1,27.9,0.7810416889260654,0.21895831107393465,1.0,0.5620833778521308
62.150000000000006,27.849999999999994,0.7817630244687858,0.21823697553121424,1.0,0.5635260489375715
62.2,27.799999999999997,0.7824835017124689,0.21751649828753103,1.0,0.5649670034249379
62.25,27.75,0.7832031184624163,0.21679688153758364,1.0,0.5664062369248326
62.300000000000004,27.699999999999996,0.7839218725265508,0.21607812747344932,1.0,0.5678437450531014
62.35,27.65,0.784639761715422,0.21536023828457787,0.9999999999999999,0.5692795234308442
62.400000000000006,27.599999999999994,0.7853567838422159,0.21464321615778403,0.9999999999999999,0.5707135676844318
62.45,27.549999999999997,0.7860729367227581,0.2139270632772418,1.0,0.5721458734455163
62.5,27.5,0.786788218175523,0.21321178182447692,1.0,0.573576436351046
62.550000000000004,27.449999999999996,0.7875026260216393,0.21249737397836072,1.0,0.5750052520432787
62.6,27.4,0.7882161580848966,0.2117838419151034,1.0,0.5764323161697933
62.650000000000006,27.349999999999994,0.7889288121917527,0.21107118780824724,1.0,0.5778576243835054
62.7,27.299999999999997,0.7896405861713395,0.21035941382866052,1.0,0.579281172342679
62.75,27.25,0.7903514778554699,0.20964852214453011,1.0,0.5807029557109398
62.800000000000004,27.199999999999996,0.7910614850786447,0.2089385149213553,1.0,0.5821229701572894
62.85,27.15,0.7917706056780588,0.2082293943219413,1.0,0.5835412113561175
62.900000000000006,27.099999999999994,0.7924788374936078,0.20752116250639221,1.0,0.5849576749872156
62.95,27.049999999999997,0.7931861783678946,0.2068138216321053,0.9999999999999999,0.5863723567357894
63.0,27.0,0.7938926261462366,0.20610737385376343,1.0,0.5877852522924731
63.050000000000004,26.949999999999996,0.794598178676671,0.2054018213233289,1.0,0.5891963573533421
63.1,26.9,0.7953028338099627,0.20469716619003728,1.0,0.5906056676199254
63.150000000000006,26.849999999999994,0.7960065893996099,0.20399341060039017,1.0,0.5920131787992198
63.2,26.799999999999997,0.7967094433018507,0.2032905566981493,1.0,0.5934188866037013
63.25,26.75,0.7974113933756706,0.20258860662432937,1.0,0.5948227867513411
63.300000000000004,26.699999999999996,0.798112437482808,0.20188756251719203,1.0,0.596224874965616
63.35,26.65,0.7988125734877606,0.20118742651223942,1.0,0.5976251469755212
63.400000000000006,26.599999999999994,0.799511799257793,0.20048820074220697,1.0,0.5990235985155861
63.45,26.549999999999997,0.8002101126629421,0.19978988733705788,1.0,0.6004202253258841
63.5,26.5,0.8009075115760242,0.1990924884239758,1.0,0.6018150231520485
63.550000000000004,26.449999999999996,0.8016039938726413,0.19839600612735872,1.0,0.6032079877452825
63.6,26.4,0.8022995574311875,0.19770044256881256,1.0,0.6045991148623749
63.650000000000006,26.349999999999994,0.8029942001328555,0.1970057998671444,0.9999999999999999,0.6059884002657111
63.7,26.299999999999997,0.8036879198616435,0.1963120801383566,1.0,0.6073758397232869
63.75,26.25,0.8043807145043603,0.19561928549563967,1.0,0.6087614290087207
63.800000000000004,26.199999999999996,0.8050725819506338,0.19492741804936617,1.0,0.6101451639012676
63.85,26.15,0.8057635200929155,0.19423647990708445,1.0,0.611527040185831
63.900000000000006,26.099999999999994,0.8064535268264883,0.1935464731735117,1.0,0.6129070536529766
63.95,26.049999999999997,0.8071426000494717,0.1928573999505284,1.0,0.6142852000989433
64.0,26.0,0.8078307376628292,0.19216926233717088,1.0,0.6156614753256583
64.05000000000001,25.94999999999999,0.8085179375703744,0.19148206242962557,1.0,0.6170358751407488
64.1,25.900000000000006,0.809204197678777,0.190795802321223,1.0,0.6184083953575541
64.15,25.849999999999994,0.8098895158975701,0.19011048410242987,1.0,0.6197790317951402
64.2,25.799999999999997,0.8105738901391552,0.1894261098608448,1.0,0.6211477802783103
64.25,25.75,0.8112573183188098,0.18874268168119024,1.0,0.6225146366376195
64.30000000000001,25.69999999999999,0.8119397983546932,0.18806020164530676,1.0,0.6238795967093864
64.35,25.650000000000006,0.8126213281678525,0.18737867183214751,1.0,0.625242656335705
64.4,25.599999999999994,0.8133019056822303,0.1866980943177697,1.0,0.6266038113644605
64.45,25.549999999999997,0.813981528824669,0.18601847117533107,1.0,0.6279630576493379
64.5,25.5,0.8146601955249186,0.1853398044750813,1.0,0.6293203910498373
64.55000000000001,25.44999999999999,0.8153379037156433,0.1846620962843567,1.0,0.6306758074312866
64.6,25.400000000000006,0.8160146513324252,0.18398534866757468,0.9999999999999999,0.6320293026648506
64.65,25.349999999999994,0.8166904363137752,0.1833095636862248,1.0,0.6333808726275505
64.7,25.299999999999997,0.8173652566011338,0.18263474339886612,0.9999999999999999,0.6347305132022677
64.75,25.25,0.818039110138882,0.181960889861118,1.0,0.636078220277764
64.80000000000001,25.19999999999999,0.818711994874345,0.18128800512565496,1.0,0.63742398974869
64.85,25.150000000000006,0.8193839087577988,0.18061609124220124,1.0,0.6387678175155975
64.9,25.099999999999994,0.8200548497424778,0.17994515025752217,1.0,0.6401096994849556
64.95,25.049999999999997,0.8207248157845791,0.17927518421542102,1.0000000000000002,0.6414496315691581
65.0,25.0,0.8213938048432696,0.17860619515673035,1.0,0.6427876096865393
65.05000000000001,24.94999999999999,0.8220618148806934,0.1779381851193066,1.0,0.6441236297613868
65.1,24.900000000000006,0.8227288438619751,0.17727115613802483,0.9999999999999999,0.6454576877239503
65.15,24.849999999999994,0.8233948897552299,0.17660511024477016,1.0,0.6467897795104598
65.2,24.799999999999997,0.8240599505315654,0.17594004946843453,1.0,0.6481199010631309
65.25,24.75,0.8247240241650917,0.1752759758349082,0.9999999999999999,0.6494480483301835
65.30000000000001,24.69999999999999,0.8253871086329255,0.1746128913670744,0.9999999999999999,0.6507742172658512
65.35,24.650000000000006,0.826049201915196,0.173950798084804,1.0,0.6520984038303921
65.4,24.599999999999994,0.8267103019950528,0.17328969800494723,1.0,0.6534206039901056
65.45,24.549999999999997,0.8273704068586699,0.1726295931413301,1.0,0.6547408137173398
65.5,24.5,0.8280295144952536,0.1719704855047464,1.0,0.6560590289905073
65.55000000000001,24.44999999999999,0.828687622897048,0.17131237710295205,1.0,0.657375245794096
65.6,24.400000000000006,0.8293447300593402,0.17065526994065985,1.0,0.6586894601186803
65.65,24.349999999999994,0.8300008339804684,0.16999916601953152,1.0,0.6600016679609368
65.7,24.299999999999997,0.830655932661826,0.16934406733817398,1.0,0.661311865323652
65.75,24.25,0.8313100241078687,0.16868997589213122,0.9999999999999999,0.6626200482157375
65.80000000000001,24.19999999999999,0.8319631063261209,0.16803689367387903,1.0,0.6639262126522418
65.85,24.150000000000006,0.8326151773271804,0.16738482267281965,1.0,0.6652303546543608
65.9,24.099999999999994,0.8332662351247263,0.16673376487527367,1.0,0.6665324702494526
65.95,24.049999999999997,0.8339162777355233,0.16608372226447665,1.0,0.6678325554710467
66.0,24.0,0.834565303179429,0.16543469682057088,0.9999999999999999,0.6691306063588581
66.05000000000001,23.94999999999999,0.8352133094793996,0.1647866905206003,1.0,0.6704266189587993
66.1,23.900000000000006,0.835860294661495,0.16413970533850494,1.0,0.6717205893229901
66.15,23.849999999999994,0.8365062567548868,0.1634937432451133,1.0,0.6730125135097735
66.2,23.799999999999997,0.8371511937918619,0.16284880620813827,1.0000000000000002,0.6743023875837236
66.25,23.75,0.8377951038078301,0.16220489619216988,1.0,0.6755902076156601
66.30000000000001,23.69999999999999,0.8384379848413305,0.16156201515866953,1.0,0.676875969682661
66.35,23.650000000000006,0.8390798349340352,0.16092016506596474,0.9999999999999999,0.6781596698680704
66.4,23.599999999999994,0.8397206521307583,0.16027934786924167,1.0,0.6794413042615166
66.45,23.549999999999997,0.840360434479459,0.1596395655205411,1.0,0.6807208689589179
66.5,23.5,0.8409991800312493,0.15900081996875076,1.0,0.6819983600624986
66.55000000000001,23.44999999999999,0.8416368868403997,0.15836311315960033,1.0,0.6832737736807994
66.6,23.400000000000006,0.8422735529643443,0.15772644703565578,1.0,0.6845471059286885
66.65,23.349999999999994,0.8429091764636882,0.15709082353631185,1.0,0.6858183529273764
66.7,23.299999999999997,0.8435437554022115,0.1564562445977885,1.0,0.687087510804423
66.75,23.25,0.844177287846877,0.15582271215312304,1.0,0.6883545756937539
66.80000000000001,23.19999999999999,0.844809771867835,0.15519022813216493,1.0,0.68961954373567
66.85,23.150000000000006,0.845441205538429,0.15455879446157095,1.0,0.6908824110768581
66.9,23.099999999999994,0.8460715869352035,0.1539284130647965,1.0,0.6921431738704069
66.95,23.049999999999997,0.8467009141379066,0.15329908586209345,1.0,0.6934018282758132
67.0,23.0,0.8473291852294987,0.15267081477050135,1.0,0.6946583704589974
67.05000000000001,22.94999999999999,0.8479563982961572,0.15204360170384268,0.9999999999999999,0.6959127965923145
67.1,22.900000000000006,0.8485825514272821,0.15141744857271777,0.9999999999999999,0.6971651028545643
67.15,22.849999999999994,0.849207642715503,0.15079235728449697,1.0,0.698415285431006
67.2,22.799999999999997,0.8498316702566827,0.15016832974331726,1.0,0.6996633405133654
67.25,22.75,0.8504546321499254,0.14954536785007455,1.0,0.7009092642998509
67.30000000000001,22.69999999999999,0.8510765264975814,0.14892347350241866,1.0,0.7021530529951627
67.35,22.650000000000006,0.8516973514052519,0.14830264859474815,1.0,0.7033947028105038
67.4,22.599999999999994,0.8523171049817974,0.1476828950182026,1.0,0.7046342099635947
67.45,22.549999999999997,0.8529357853393406,0.14706421466065947,1.0,0.7058715706786811
67.5,22.5,0.8535533905932737,0.14644660940672627,1.0,0.7071067811865475
67.55000000000001,22.44999999999999,0.8541699188622645,0.14583008113773546,0.9999999999999999,0.708339837724529
67.6,22.400000000000006,0.8547853682682605,0.14521463173173962,1.0,0.7095707365365208
67.65,22.349999999999994,0.8553997369364963,0.1446002630635037,1.0,0.7107994738729926
67.7,22.299999999999997,0.8560130229954983,0.14398697700450175,1.0,0.7120260459909966
67.75,22.25,0.8566252245770908,0.14337477542290922,1.0,0.7132504491541816
67.80000000000001,22.19999999999999,0.8572363398164018,0.14276366018359823,1.0,0.7144726796328036
67.85,22.150000000000006,0.8578463668518679,0.14215363314813217,1.0,0.7156927337037358
67.9,22.099999999999994,0.8584553038252414,0.1415446961747585,0.9999999999999999,0.7169106076504829
67.95,22.049999999999997,0.8590631488815945,0.14093685111840554,1.0,0.718126297763189
68.0,22.0,0.8596699001693257,0.1403300998306744,1.0,0.7193398003386513
68.05000000000001,21.94999999999999,0.8602755558401654,0.13972444415983465,1.0,0.7205511116803307
68.1,21.900000000000006,0.8608801140491811,0.13911988595081895,1.0,0.7217602280983622
68.15,21.849999999999994,0.8614835729547842,0.13851642704521583,1.0,0.7229671459095683
68.2,21.799999999999997,0.8620859307187337,0.1379140692812662,1.0,0.7241718614374675
68.25,21.75,0.8626871855061439,0.13731281449385618,1.0,0.7253743710122877
68.30000000000001,21.69999999999999,0.8632873354854882,0.1367126645145119,1.0,0.7265746709709763
68.35,21.650000000000006,0.8638863788286052,0.1361136211713948,1.0,0.7277727576572104
68.4,21.599999999999994,0.8644843137107059,0.13551568628929417,1.0,0.7289686274214118
68.45,21.549999999999997,0.8650811383103763,0.1349188616896238,1.0,0.7301622766207525
68.5,21.5,0.8656768508095853,0.13432314919041477,1.0,0.7313537016191706
68.55000000000001,21.44999999999999,0.8662714493936895,0.1337285506063105,1.0,0.732542898787379
68.6,21.400000000000006,0.8668649322514381,0.13313506774856187,1.0,0.7337298645028763
68.65,21.349999999999994,0.86745729757498,0.13254270242502,1.0,0.73491459514996
68.7,21.299999999999997,0.8680485435598672,0.1319514564401328,1.0,0.7360970871197343
68.75,21.25,0.868638668405062,0.13136133159493799,1.0,0.737277336810124
68.80000000000001,21.19999999999999,0.869227670312942,0.130772329687058,1.0,0.738455340625884
68.85,21.150000000000006,0.8698155474893048,0.13018445251069524,1.0,0.7396310949786096
68.9,21.099999999999994,0.8704022981433751,0.12959770185662495,1.0,0.7408045962867502
68.95,21.049999999999997,0.8709879204878082,0.12901207951219182,1.0,0.7419758409756163
69.0,21.0,0.8715724127386971,0.1284275872613029,1.0,0.7431448254773942
69.05000000000001,20.94999999999999,0.8721557731155771,0.1278442268844228,0.9999999999999999,0.7443115462311544
69.1,20.900000000000006,0.872737999841431,0.12726200015856903,1.0,0.7454759996828619
69.15,20.849999999999994,0.8733190911426958,0.12668090885730424,1.0,0.7466381822853916
69.2,20.799999999999997,0.873899045249266,0.126100954750734,1.0,0.747798090498532
69.25,20.75,0.8744778603945011,0.1255221396054989,1.0,0.7489557207890023
69.30000000000001,20.69999999999999,0.8750555348152299,0.12494446518477008,1.0,0.7501110696304598
69.35,20.650000000000006,0.8756320667517555,0.1243679332482445,1.0,0.7512641335035111
69.4,20.599999999999994,0.8762074544478622,0.12379254555213774,0.9999999999999999,0.7524149088957245
69.45,20.549999999999997,0.876781696150819,0.12321830384918102,1.0,0.753563392301638
69.5,20.5,0.877354790111386,0.12264520988861398,0.9999999999999999,0.754709580222772
69.55000000000001,20.44999999999999,0.8779267345838199,0.1220732654161801,1.0,0.7558534691676397
69.6,20.400000000000006,0.8784975278258781,0.12150247217412184,0.9999999999999999,0.7569950556517563
69.65,20.349999999999994,0.8790671680988262,0.1209328319011738,1.0,0.7581343361976525
69.7,20.299999999999997,0.8796356536674405,0.12036434633255956,1.0,0.7592713073348809
69.75,20.25,0.8802029828000155,0.11979701719998453,1.0,0.760405965600031
69.80000000000001,20.19999999999999,0.8807691537683685,0.11923084623163153,1.0,0.761538307536737
69.85,20.150000000000006,0.8813341648478441,0.11866583515215594,1.0,0.7626683296956882
69.9,20.099999999999994,0.8818980143173212,0.11810198568267888,1.0,0.7637960286346424
69.95,20.049999999999997,0.882460700459216,0.11753929954078408,1.0,0.7649214009184319
70.0,20.0,0.883022221559489,0.11697777844051101,1.0,0.7660444431189779
70.05000000000001,19.94999999999999,0.8835825759076499,0.11641742409235015,1.0,0.7671651518152998
70.1,19.900000000000006,0.8841417617967616,0.11585823820323841,1.0,0.7682835235935233
70.15,19.849999999999994,0.8846997775234476,0.1153002224765524,1.0,0.7693995550468953
70.2,19.799999999999997,0.8852566213878947,0.11474337861210532,1.0,0.7705132427757895
70.25,19.75,0.88581229169386,0.11418770830613997,1.0,0.77162458338772
70.30000000000001,19.69999999999999,0.8863667867486755,0.11363321325132436,0.9999999999999999,0.7727335734973512
70.35,19.650000000000006,0.8869201048632531,0.11307989513674695,1.0,0.7738402097265061
70.4,19.599999999999994,0.8874722443520899,0.11252775564791012,1.0,0.7749444887041799
70.45,19.549999999999997,0.888023203533273,0.11197679646672697,1.0,0.776046407066546
70.5,19.5,0.8885729807284855,0.11142701927151455,1.0,0.7771459614569709
70.55000000000001,19.44999999999999,0.8891215742630106,0.1108784257369894,1.0,0.7782431485260213
70.6,19.400000000000006,0.889668982465737,0.110331017534263,1.0,0.779337964931474
70.65,19.349999999999994,0.890215203669165,0.10978479633083507,1.0,0.7804304073383299
70.7,19.299999999999997,0.8907602362094094,0.10923976379059061,1.0,0.7815204724188187
70.75,19.25,0.8913040784262068,0.10869592157379306,0.9999999999999999,0.7826081568524138
70.80000000000001,19.19999999999999,0.89184672866292,0.10815327133708001,1.0,0.7836934573258401
70.85,19.150000000000006,0.8923881852665413,0.10761181473345861,0.9999999999999999,0.7847763705330827
70.9,19.099999999999994,0.892928446587701,0.107071553412299,1.0,0.785856893175402
70.95,19.049999999999997,0.8934675109806687,0.10653248901933134,1.0,0.7869350219613374
71.0,19.0,0.8940053768033609,0.10599462319663906,1.0,0.7880107536067218
71.05000000000001,18.94999999999999,0.8945420424173455,0.10545795758265457,1.0,0.789084084834691
71.1,18.900000000000006,0.8950775061878451,0.10492249381215489,1.0,0.7901550123756902
71.15,18.849999999999994,0.8956117664837451,0.10438823351625497,1.0,0.7912235329674902
71.2,18.799999999999997,0.8961448216775953,0.10385517832240465,1.0,0.7922896433551907
71.25,18.75,0.8966766701456175,0.10332332985438246,0.9999999999999999,0.793353340291235
71.30000000000001,18.69999999999999,0.8972073102677092,0.10279268973229078,1.0,0.7944146205354183
71.35,18.650000000000006,0.8977367404274479,0.10226325957255217,1.0,0.7954734808548958
71.4,18.599999999999994,0.8982649590120984,0.10173504098790179,1.0000000000000002,0.7965299180241966
71.45,18.549999999999997,0.8987919644126143,0.10120803558738568,1.0,0.7975839288252287
71.5,18.5,0.8993177550236464,0.10068224497635357,1.0,0.7986355100472928
71.55000000000001,18.44999999999999,0.8998423292435455,0.10015767075645461,1.0,0.7996846584870908
71.6,18.400000000000006,0.9003656854743667,0.0996343145256333,1.0,0.8007313709487334
71.65,18.349999999999994,0.9008878221218771,0.09911217787812295,1.0,0.8017756442437541
71.7,18.299999999999997,0.9014087375955573,0.0985912624044427,1.0,0.8028174751911146
71.75,18.25,0.9019284303086087,0.09807156969139133,1.0,0.8038568606172174
71.80000000000001,18.19999999999999,0.9024468986779571,0.09755310132204283,1.0,0.8048937973559143
71.85,18.150000000000006,0.9029641411242578,0.09703585887574216,1.0,0.8059282822485156
71.9,18.099999999999994,0.903480156071901,0.09651984392809898,1.0,0.806960312143802
71.95,18.049999999999997,0.9039949419490152,0.09600505805098472,0.9999999999999999,0.8079898838980305
72.0,18.0,0.9045084971874736,0.09549150281252629,0.9999999999999999,0.8090169943749473
72.05000000000001,17.94999999999999,0.905020820222898,0.09497917977710192,0.9999999999999999,0.8100416404457961
72.1,17.900000000000006,0.9055319094946633,0.09446809050533675,1.0,0.8110638189893266
72.15,17.849999999999994,0.9060417634459031,0.09395823655409684,1.0,0.8120835268918063
72.2,17.799999999999997,0.9065503805235138,0.09344961947648617,1.0,0.8131007610470276
72.25,17.75,0.9070577591781597,0.0929422408218404,1.0,0.8141155183563192
72.30000000000001,17.69999999999999,0.9075638978642772,0.0924361021357228,1.0,0.8151277957285543
72.35,17.650000000000006,0.9080687950400801,0.09193120495991997,1.0,0.8161375900801602
72.4,17.599999999999994,0.9085724491675643,0.09142755083243569,1.0,0.8171448983351286
72.45,17.549999999999997,0.9090748587125118,0.09092514128748823,1.0,0.8181497174250236
72.5,17.5,0.909576022144496,0.09042397785550409,1.0,0.8191520442889919
72.55000000000001,17.44999999999999,0.9100759379368861,0.08992406206311382,1.0,0.8201518758737723
72.6,17.400000000000006,0.9105746045668519,0.08942539543314802,0.9999999999999999,0.8211492091337039
72.65,17.349999999999994,0.9110720205153688,0.0889279794846312,1.0,0.8221440410307377
72.7,17.299999999999997,0.911568184267221,0.08843181573277904,1.0,0.8231363685344419
72.75,17.25,0.9120630943110078,0.08793690568899215,1.0,0.8241261886220157
72.80000000000001,17.19999999999999,0.9125567491391477,0.08744325086085232,1.0,0.8251134982782954
72.85,17.150000000000006,0.9130491472478818,0.0869508527521181,0.9999999999999999,0.8260982944957637
72.9,17.099999999999994,0.9135402871372809,0.08645971286271904,0.9999999999999999,0.8270805742745618
72.95,17.049999999999997,0.9140301673112472,0.08596983268875277,1.0,0.8280603346224944
73.0,17.0,0.9145187862775208,0.08548121372247917,1.0,0.8290375725550416
73.05000000000001,16.94999999999999,0.9150061425476839,0.08499385745231616,1.0,0.8300122850953677
73.1,16.900000000000006,0.9154922346371641,0.08450776536283593,1.0,0.8309844692743282
73.15,16.849999999999994,0.9159770610652413,0.08402293893475869,1.0,0.8319541221304827
73.2,16.799999999999997,0.9164606203550497,0.08353937964495026,1.0,0.8329212407100994
73.25,16.75,0.916942911033584,0.08305708896641593,1.0,0.8338858220671681
73.30000000000001,16.69999999999999,0.9174239316317034,0.08257606836829663,1.0,0.8348478632634068
73.35,16.650000000000006,0.917903680684135,0.08209631931586496,0.9999999999999999,0.83580736136827
73.4,16.599999999999994,0.9183821567294809,0.08161784327051913,1.0,0.8367643134589617
73.45,16.549999999999997,0.9188593583102195,0.08114064168978062,1.0,0.8377187166204388
73.5,16.5,0.919335283972712,0.08066471602728803,1.0,0.838670567945424
73.55000000000001,16.44999999999999,0.9198099322672068,0.08019006773279327,1.0,0.8396198645344135
73.6,16.400000000000006,0.9202833017478421,0.07971669825215791,1.0,0.8405666034956842
73.65,16.349999999999994,0.9207553909726531,0.07924460902734687,1.0,0.8415107819453063
73.7,16.299999999999997,0.9212261985035738,0.0787738014964262,1.0,0.8424523970071476
73.75,16.25,0.921695722906443,0.07830427709355715,1.0000000000000002,0.8433914458128858
73.80000000000001,16.19999999999999,0.9221639627510078,0.07783603724899235,1.0,0.8443279255020154
73.85,16.150000000000006,0.9226309166109281,0.07736908338907197,1.0,0.8452618332218561
73.9,16.099999999999994,0.9230965830637822,0.07690341693621794,1.0,0.8461931661275642
73.95,16.049999999999997,0.9235609606910686,0.07643903930893138,1.0,0.8471219213821373
74.0,16.0,0.924024048078213,0.07597595192178701,1.0,0.8480480961564261
74.05,15.950000000000003,0.9244858438145708,0.0755141561854293,1.0,0.8489716876291414
74.10000000000001,15.899999999999991,0.924946346493432,0.07505365350656795,1.0,0.849892692986864
74.15,15.849999999999994,0.9254055547120256,0.07459444528797436,0.9999999999999999,0.8508111094240512
74.2,15.799999999999997,0.9258634670715239,0.07413653292847619,1.0,0.8517269341430477
74.25,15.75,0.9263200821770461,0.07367991782295391,1.0,0.8526401643540922
74.3,15.700000000000003,0.9267753986376637,0.07322460136233634,1.0,0.8535507972753273
74.35000000000001,15.649999999999991,0.9272294150664037,0.07277058493359624,0.9999999999999999,0.8544588301328074
74.4,15.599999999999994,0.9276821300802535,0.07231786991974666,1.0000000000000002,0.8553642601605068
74.45,15.549999999999997,0.9281335423001642,0.0718664576998359,1.0,0.8562670846003283
74.5,15.5,0.9285836503510561,0.07141634964894387,0.9999999999999999,0.8571673007021122
74.55,15.450000000000003,0.9290324528618222,0.07096754713817777,1.0,0.8580649057236445
74.60000000000001,15.399999999999991,0.9294799484653323,0.07052005153466771,1.0,0.8589598969306647
74.65,15.349999999999994,0.9299261357984367,0.07007386420156321,1.0,0.8598522715968735
74.7,15.299999999999997,0.9303710135019718,0.06962898649802812,1.0,0.8607420270039436
74.75,15.25,0.930814580220763,0.0691854197792371,1.0000000000000002,0.8616291604415259
74.8,15.200000000000003,0.9312568346036286,0.06874316539637129,0.9999999999999999,0.8625136692072574
74.85000000000001,15.149999999999991,0.9316977753033859,0.06830222469661408,1.0,0.8633955506067719
74.9,15.099999999999994,0.9321374009768524,0.0678625990231476,1.0,0.8642748019537048
74.95,15.049999999999997,0.9325757102848522,0.06742428971514773,0.9999999999999999,0.8651514205697045
75.0,15.0,0.9330127018922194,0.06698729810778066,1.0,0.8660254037844387
75.05,14.950000000000003,0.9334483744678015,0.06655162553219862,1.0,0.8668967489356029
75.10000000000001,14.899999999999991,0.9338827266844644,0.06611727331553571,1.0,0.8677654533689286
75.15,14.849999999999994,0.9343157572190958,0.06568424278090433,1.0,0.8686315144381914
75.2,14.799999999999997,0.9347474647526095,0.06525253524739047,1.0,0.869494929505219
75.25,14.75,0.9351778479699497,0.06482215203005016,0.9999999999999999,0.8703556959398996
75.3,14.700000000000003,0.9356069055600947,0.06439309443990532,1.0,0.8712138111201895
75.35000000000001,14.649999999999991,0.9360346362160604,0.06396536378393963,1.0,0.8720692724321208
75.4,14.599999999999994,0.9364610386349049,0.06353896136509513,1.0,0.8729220772698099
75.45,14.549999999999997,0.9368861115177327,0.06311388848226739,1.0,0.8737722230354653
75.5,14.5,0.9373098535696979,0.06269014643030213,1.0,0.8746197071393957
75.55,14.450000000000003,0.9377322635000089,0.062267736499991115,1.0,0.8754645270000179
75.60000000000001,14.399999999999991,0.9381533400219318,0.06184665997806815,1.0,0.8763066800438637
75.65,14.349999999999994,0.9385730818527943,0.06142691814720559,0.9999999999999999,0.8771461637055887
75.7,14.299999999999997,0.9389914877139902,0.061008512286009724,0.9999999999999999,0.8779829754279805
75.75,14.25,0.9394085563309827,0.06059144366901735,1.0,0.8788171126619654
75.8,14.200000000000003,0.9398242864333082,0.060175713566691796,1.0,0.8796485728666164
75.85000000000001,14.149999999999991,0.9402386767545811,0.059761323245418926,1.0,0.8804773535091621
75.9,14.099999999999994,0.9406517260324962,0.05934827396750383,1.0,0.8813034520649924
75.95,14.049999999999997,0.941063433008834,0.058936566991166076,1.0,0.8821268660176679
76.0,14.0,0.9414737964294635,0.05852620357053652,1.0,0.882947592858927
76.05,13.950000000000003,0.9418828150443467,0.0581171849556533,1.0,0.8837656300886934
76.10000000000001,13.899999999999991,0.942290487607542,0.057709512392457946,0.9999999999999999,0.884580975215084
76.15,13.849999999999994,0.9426968128772079,0.05730318712279201,0.9999999999999999,0.8853936257544158
76.2,13.799999999999997,0.9431017896156074,0.05689821038439262,1.0,0.8862035792312148
76.25,13.75,0.9435054165891108,0.05649458341088915,1.0,0.8870108331782216
76.3,13.700000000000003,0.9439076925682006,0.05609230743179936,1.0,0.8878153851364012
76.35000000000001,13.649999999999991,0.9443086163274745,0.05569138367252554,1.0,0.888617232654949
76.4,13.599999999999994,0.9447081866456488,0.0552918133543512,1.0,0.8894163732912976
76.45,13.549999999999997,0.9451064023055633,0.05489359769443673,1.0,0.8902128046111266
76.5,13.5,0.9455032620941839,0.05449673790581608,1.0,0.8910065241883678
76.55,13.450000000000003,0.945898764802607,0.054101235197392995,1.0,0.8917975296052141
76.60000000000001,13.399999999999991,0.9462929092260628,0.05370709077393721,1.0,0.8925858184521256
76.65,13.349999999999994,0.9466856941639188,0.053314305836081204,1.0,0.8933713883278376
76.7,13.299999999999997,0.9470771184196841,0.05292288158031591,1.0,0.8941542368393682
76.75,13.25,0.9474671808010126,0.052532819198987495,1.0,0.8949343616020251
76.8,13.200000000000003,0.9478558801197063,0.05214411988029361,1.0,0.8957117602394127
76.85000000000001,13.149999999999991,0.9482432151917203,0.05175678480827965,0.9999999999999999,0.8964864303834407
76.9,13.099999999999994,0.9486291848371643,0.05137081516283573,1.0,0.8972583696743286
76.95,13.049999999999997,0.9490137878803079,0.05098621211969215,1.0,0.8980275757606158
77.0,13.0,0.9493970231495835,0.05060297685041649,1.0,0.898794046299167
77.05,12.950000000000003,0.9497788894775901,0.05022111052240984,1.0,0.8995577789551803
